PDX	Mouse	ERCC1FPKM	CancerType	Treatment	Day	TV
GA0114	240	32.4941	GA	Vehicle	7	225
GA0114	240	32.4941	GA	Vehicle	10	563
GA0114	240	32.4941	GA	Vehicle	14	792
GA0114	240	32.4941	GA	Vehicle	17	975
GA0114	240	32.4941	GA	Vehicle	21	1038
GA0119	241	18.2422	GA	Vehicle	0	288
GA0119	241	18.2422	GA	Vehicle	3	395
GA0119	241	18.2422	GA	Vehicle	7	436
GA0119	241	18.2422	GA	Vehicle	10	584
GA0119	241	18.2422	GA	Vehicle	13	667
GA0119	241	18.2422	GA	Vehicle	16	851
GA0119	241	18.2422	GA	Vehicle	20	951
GA0119	242	18.2422	GA	Vehicle	0	145
GA0119	242	18.2422	GA	Vehicle	3	164
GA0119	242	18.2422	GA	Vehicle	7	140
GA0119	242	18.2422	GA	Vehicle	10	202
GA0119	242	18.2422	GA	Vehicle	13	265
GA0119	242	18.2422	GA	Vehicle	16	256
GA0119	242	18.2422	GA	Vehicle	20	351
GA0119	243	18.2422	GA	Vehicle	0	131
GA0119	243	18.2422	GA	Vehicle	3	282
GA0119	243	18.2422	GA	Vehicle	7	305
GA0119	243	18.2422	GA	Vehicle	10	308
GA0119	243	18.2422	GA	Vehicle	13	449
GA0119	243	18.2422	GA	Vehicle	16	725
GA0119	243	18.2422	GA	Vehicle	20	727
GA0119	244	18.2422	GA	Vehicle	0	181
GA0119	244	18.2422	GA	Vehicle	3	190
GA0119	244	18.2422	GA	Vehicle	7	251
GA0119	244	18.2422	GA	Vehicle	10	347
GA0119	244	18.2422	GA	Vehicle	13	359
GA0119	244	18.2422	GA	Vehicle	16	428
GA0119	244	18.2422	GA	Vehicle	20	603
GA0119	245	18.2422	GA	Vehicle	0	289
GA0119	245	18.2422	GA	Vehicle	3	348
GA0119	245	18.2422	GA	Vehicle	7	516
GA0119	245	18.2422	GA	Vehicle	10	662
GA0119	245	18.2422	GA	Vehicle	13	707
GA0119	245	18.2422	GA	Vehicle	16	752
GA0119	245	18.2422	GA	Vehicle	20	1029
GA0119	246	18.2422	GA	Vehicle	0	209
GA0119	246	18.2422	GA	Vehicle	3	265
GA0119	246	18.2422	GA	Vehicle	7	358
GA0119	246	18.2422	GA	Vehicle	10	468
GA0119	246	18.2422	GA	Vehicle	13	538
GA0119	246	18.2422	GA	Vehicle	16	520
GA0119	246	18.2422	GA	Vehicle	20	690
GA0119	247	18.2422	GA	Vehicle	0	152
GA0119	247	18.2422	GA	Vehicle	3	168
GA0119	247	18.2422	GA	Vehicle	7	160
GA0119	247	18.2422	GA	Vehicle	10	222
GA0119	247	18.2422	GA	Vehicle	13	213
GA0119	247	18.2422	GA	Vehicle	16	208
GA0119	247	18.2422	GA	Vehicle	20	361
GA0119	248	18.2422	GA	Vehicle	0	199
GA0119	248	18.2422	GA	Vehicle	3	233
GA0119	248	18.2422	GA	Vehicle	7	301
GA0119	248	18.2422	GA	Vehicle	10	395
GA0119	248	18.2422	GA	Vehicle	13	596
GA0119	248	18.2422	GA	Vehicle	16	695
GA0119	248	18.2422	GA	Vehicle	20	920
GA0138	249	48.1427	GA	Vehicle	0	150
GA0138	249	48.1427	GA	Vehicle	3	174
GA0138	249	48.1427	GA	Vehicle	7	178
GA0138	249	48.1427	GA	Vehicle	10	186
GA0138	249	48.1427	GA	Vehicle	13	302
GA0138	249	48.1427	GA	Vehicle	17	260
GA0138	249	48.1427	GA	Vehicle	22	282
GA0138	250	48.1427	GA	Vehicle	0	112
GA0138	250	48.1427	GA	Vehicle	3	172
GA0138	250	48.1427	GA	Vehicle	7	296
GA0138	250	48.1427	GA	Vehicle	10	276
GA0138	250	48.1427	GA	Vehicle	13	395
GA0138	250	48.1427	GA	Vehicle	17	369
GA0138	250	48.1427	GA	Vehicle	22	458
GA0138	251	48.1427	GA	Vehicle	0	84
GA0138	251	48.1427	GA	Vehicle	3	90
GA0138	251	48.1427	GA	Vehicle	7	88
GA0138	251	48.1427	GA	Vehicle	10	197
GA0138	251	48.1427	GA	Vehicle	13	300
GA0138	251	48.1427	GA	Vehicle	17	387
GA0138	251	48.1427	GA	Vehicle	22	343
GA0138	252	48.1427	GA	Vehicle	0	182
GA0138	252	48.1427	GA	Vehicle	3	135
GA0138	252	48.1427	GA	Vehicle	7	117
GA0138	252	48.1427	GA	Vehicle	10	239
GA0138	252	48.1427	GA	Vehicle	13	248
GA0138	252	48.1427	GA	Vehicle	17	217
GA0138	252	48.1427	GA	Vehicle	22	240
GA0138	253	48.1427	GA	Vehicle	0	96
GA0138	253	48.1427	GA	Vehicle	3	180
GA0138	253	48.1427	GA	Vehicle	7	270
GA0138	253	48.1427	GA	Vehicle	10	229
GA0138	253	48.1427	GA	Vehicle	13	264
GA0138	253	48.1427	GA	Vehicle	17	282
GA0138	253	48.1427	GA	Vehicle	22	316
GA0138	254	48.1427	GA	Vehicle	0	123
GA0138	254	48.1427	GA	Vehicle	3	189
GA0138	254	48.1427	GA	Vehicle	7	238
GA0138	254	48.1427	GA	Vehicle	10	230
GA0138	254	48.1427	GA	Vehicle	13	347
GA0138	254	48.1427	GA	Vehicle	17	314
GA0138	254	48.1427	GA	Vehicle	22	328
GA0138	255	48.1427	GA	Vehicle	0	134
GA0138	255	48.1427	GA	Vehicle	3	143
GA0138	255	48.1427	GA	Vehicle	7	232
GA0138	255	48.1427	GA	Vehicle	10	158
GA0138	255	48.1427	GA	Vehicle	13	250
GA0138	255	48.1427	GA	Vehicle	17	432
GA0138	255	48.1427	GA	Vehicle	22	473
GA0138	256	48.1427	GA	Vehicle	0	100
GA0138	256	48.1427	GA	Vehicle	3	117
GA0138	256	48.1427	GA	Vehicle	7	193
GA0138	256	48.1427	GA	Vehicle	10	176
GA0138	256	48.1427	GA	Vehicle	13	217
GA0138	256	48.1427	GA	Vehicle	17	269
GA0138	256	48.1427	GA	Vehicle	22	299
GA0139	257	24.3361	GA	Vehicle	0	111
GA0139	257	24.3361	GA	Vehicle	4	120
GA0139	257	24.3361	GA	Vehicle	7	119
GA0139	257	24.3361	GA	Vehicle	11	153
GA0139	257	24.3361	GA	Vehicle	14	172
GA0139	257	24.3361	GA	Vehicle	18	207
GA0139	257	24.3361	GA	Vehicle	21	259
GA0139	258	24.3361	GA	Vehicle	0	127
GA0139	258	24.3361	GA	Vehicle	4	135
GA0139	258	24.3361	GA	Vehicle	7	135
GA0139	258	24.3361	GA	Vehicle	11	147
GA0139	258	24.3361	GA	Vehicle	14	174
GA0139	258	24.3361	GA	Vehicle	18	180
GA0139	258	24.3361	GA	Vehicle	21	271
GA0139	259	24.3361	GA	Vehicle	0	144
GA0139	259	24.3361	GA	Vehicle	4	152
GA0139	259	24.3361	GA	Vehicle	7	197
GA0139	259	24.3361	GA	Vehicle	11	252
GA0139	259	24.3361	GA	Vehicle	14	302
GA0139	259	24.3361	GA	Vehicle	18	309
GA0139	259	24.3361	GA	Vehicle	21	337
GA0139	260	24.3361	GA	Vehicle	0	209
GA0139	260	24.3361	GA	Vehicle	4	293
GA0139	260	24.3361	GA	Vehicle	7	352
GA0139	260	24.3361	GA	Vehicle	11	384
GA0139	260	24.3361	GA	Vehicle	14	420
GA0139	260	24.3361	GA	Vehicle	18	546
GA0139	260	24.3361	GA	Vehicle	21	581
GA0139	261	24.3361	GA	Vehicle	0	93
GA0139	261	24.3361	GA	Vehicle	4	147
GA0139	261	24.3361	GA	Vehicle	7	163
GA0139	261	24.3361	GA	Vehicle	11	193
GA0139	261	24.3361	GA	Vehicle	14	237
GA0139	261	24.3361	GA	Vehicle	18	244
GA0139	261	24.3361	GA	Vehicle	21	281
GA0139	262	24.3361	GA	Vehicle	0	242
GA0139	262	24.3361	GA	Vehicle	4	323
GA0139	262	24.3361	GA	Vehicle	7	417
GA0139	262	24.3361	GA	Vehicle	11	468
GA0139	262	24.3361	GA	Vehicle	14	577
GA0139	262	24.3361	GA	Vehicle	18	580
GA0139	262	24.3361	GA	Vehicle	21	678
GA0139	263	24.3361	GA	Vehicle	0	319
GA0139	263	24.3361	GA	Vehicle	4	417
GA0139	263	24.3361	GA	Vehicle	7	481
GA0139	263	24.3361	GA	Vehicle	11	514
GA0139	263	24.3361	GA	Vehicle	14	590
GA0139	263	24.3361	GA	Vehicle	18	736
GA0139	263	24.3361	GA	Vehicle	21	942
GA0139	264	24.3361	GA	Vehicle	0	166
GA0139	264	24.3361	GA	Vehicle	4	173
GA0139	264	24.3361	GA	Vehicle	7	202
GA0139	264	24.3361	GA	Vehicle	11	237
GA0139	264	24.3361	GA	Vehicle	14	277
GA0139	264	24.3361	GA	Vehicle	18	280
GA0139	264	24.3361	GA	Vehicle	21	308
GA0152	265	35.3745	GA	Vehicle	0	348
GA0152	265	35.3745	GA	Vehicle	3	563
GA0152	265	35.3745	GA	Vehicle	6	897
GA0152	265	35.3745	GA	Vehicle	10	1081
GA0152	265	35.3745	GA	Vehicle	13	1271
GA0152	265	35.3745	GA	Vehicle	17	1491
GA0152	265	35.3745	GA	Vehicle	20	2052
GA0152	266	35.3745	GA	Vehicle	0	179
GA0152	266	35.3745	GA	Vehicle	3	195
GA0152	266	35.3745	GA	Vehicle	6	288
GA0152	266	35.3745	GA	Vehicle	10	355
GA0152	266	35.3745	GA	Vehicle	13	387
GA0152	266	35.3745	GA	Vehicle	17	605
GA0152	266	35.3745	GA	Vehicle	20	657
GA0152	267	35.3745	GA	Vehicle	0	127
GA0152	267	35.3745	GA	Vehicle	3	144
GA0152	267	35.3745	GA	Vehicle	6	312
GA0152	267	35.3745	GA	Vehicle	10	436
GA0152	267	35.3745	GA	Vehicle	13	527
GA0152	267	35.3745	GA	Vehicle	17	634
GA0152	267	35.3745	GA	Vehicle	20	836
GA0152	268	35.3745	GA	Vehicle	0	88
GA0152	268	35.3745	GA	Vehicle	3	117
GA0152	268	35.3745	GA	Vehicle	6	157
GA0152	268	35.3745	GA	Vehicle	10	238
GA0152	268	35.3745	GA	Vehicle	13	231
GA0152	268	35.3745	GA	Vehicle	17	290
GA0152	268	35.3745	GA	Vehicle	20	312
GA0152	269	35.3745	GA	Vehicle	0	230
GA0152	269	35.3745	GA	Vehicle	3	303
GA0152	269	35.3745	GA	Vehicle	6	499
GA0152	269	35.3745	GA	Vehicle	10	664
GA0152	269	35.3745	GA	Vehicle	13	911
GA0152	269	35.3745	GA	Vehicle	17	993
GA0152	269	35.3745	GA	Vehicle	20	1088
GA0152	270	35.3745	GA	Vehicle	0	242
GA0152	270	35.3745	GA	Vehicle	3	483
GA0152	270	35.3745	GA	Vehicle	6	706
GA0152	270	35.3745	GA	Vehicle	10	802
GA0152	270	35.3745	GA	Vehicle	13	1166
GA0152	270	35.3745	GA	Vehicle	17	1199
GA0152	270	35.3745	GA	Vehicle	20	1398
GA0152	271	35.3745	GA	Vehicle	0	139
GA0152	271	35.3745	GA	Vehicle	3	154
GA0152	271	35.3745	GA	Vehicle	6	258
GA0152	271	35.3745	GA	Vehicle	10	349
GA0152	271	35.3745	GA	Vehicle	13	397
GA0152	271	35.3745	GA	Vehicle	17	460
GA0152	271	35.3745	GA	Vehicle	20	526
GA0152	272	35.3745	GA	Vehicle	0	160
GA0152	272	35.3745	GA	Vehicle	3	201
GA0152	272	35.3745	GA	Vehicle	6	291
GA0152	272	35.3745	GA	Vehicle	10	466
GA0152	272	35.3745	GA	Vehicle	13	582
GA0152	272	35.3745	GA	Vehicle	17	532
GA0152	272	35.3745	GA	Vehicle	20	602
LU1143	273	38.7872	LU	Vehicle	0	102
LU1143	273	38.7872	LU	Vehicle	4	171
LU1143	273	38.7872	LU	Vehicle	7	177
LU1143	273	38.7872	LU	Vehicle	11	185
LU1143	273	38.7872	LU	Vehicle	14	377
LU1143	273	38.7872	LU	Vehicle	18	442
LU1143	273	38.7872	LU	Vehicle	21	491
LU1143	274	38.7872	LU	Vehicle	0	122
LU1143	274	38.7872	LU	Vehicle	4	209
LU1143	274	38.7872	LU	Vehicle	7	263
LU1143	274	38.7872	LU	Vehicle	11	417
LU1143	274	38.7872	LU	Vehicle	14	510
LU1143	274	38.7872	LU	Vehicle	18	792
LU1143	274	38.7872	LU	Vehicle	21	895
LU1143	275	38.7872	LU	Vehicle	0	116
LU1143	275	38.7872	LU	Vehicle	4	180
LU1143	275	38.7872	LU	Vehicle	7	226
LU1143	275	38.7872	LU	Vehicle	11	355
LU1143	275	38.7872	LU	Vehicle	14	551
LU1143	275	38.7872	LU	Vehicle	18	634
LU1143	275	38.7872	LU	Vehicle	21	863
LU1143	276	38.7872	LU	Vehicle	0	304
LU1143	276	38.7872	LU	Vehicle	4	444
LU1143	276	38.7872	LU	Vehicle	7	538
LU1143	276	38.7872	LU	Vehicle	11	773
LU1143	276	38.7872	LU	Vehicle	14	952
LU1143	276	38.7872	LU	Vehicle	18	1166
LU1143	276	38.7872	LU	Vehicle	21	1330
LU1143	277	38.7872	LU	Vehicle	0	140
LU1143	277	38.7872	LU	Vehicle	4	236
LU1143	277	38.7872	LU	Vehicle	7	256
LU1143	277	38.7872	LU	Vehicle	11	375
LU1143	277	38.7872	LU	Vehicle	14	460
LU1143	277	38.7872	LU	Vehicle	18	788
LU1143	277	38.7872	LU	Vehicle	21	910
LU1143	278	38.7872	LU	Vehicle	0	118
LU1143	278	38.7872	LU	Vehicle	4	198
LU1143	278	38.7872	LU	Vehicle	7	202
LU1143	278	38.7872	LU	Vehicle	11	220
LU1143	278	38.7872	LU	Vehicle	14	241
LU1143	278	38.7872	LU	Vehicle	18	361
LU1143	278	38.7872	LU	Vehicle	21	511
LU1143	279	38.7872	LU	Vehicle	0	154
LU1143	279	38.7872	LU	Vehicle	4	186
LU1143	279	38.7872	LU	Vehicle	7	252
LU1143	279	38.7872	LU	Vehicle	11	392
LU1143	279	38.7872	LU	Vehicle	14	600
LU1143	279	38.7872	LU	Vehicle	18	777
LU1143	279	38.7872	LU	Vehicle	21	916
LU1143	280	38.7872	LU	Vehicle	0	194
LU1143	280	38.7872	LU	Vehicle	4	311
LU1143	280	38.7872	LU	Vehicle	7	323
LU1143	280	38.7872	LU	Vehicle	11	344
LU1143	280	38.7872	LU	Vehicle	14	382
LU1143	280	38.7872	LU	Vehicle	18	730
LU1143	280	38.7872	LU	Vehicle	21	764
LU1155	281	27.8594	LU	Vehicle	0	201
LU1155	281	27.8594	LU	Vehicle	3	321
LU1155	281	27.8594	LU	Vehicle	7	541
LU1155	281	27.8594	LU	Vehicle	10	734
LU1155	281	27.8594	LU	Vehicle	14	896
LU1155	281	27.8594	LU	Vehicle	17	1146
LU1155	281	27.8594	LU	Vehicle	21	1518
LU1155	282	27.8594	LU	Vehicle	0	332
LU1155	282	27.8594	LU	Vehicle	3	663
LU1155	282	27.8594	LU	Vehicle	7	804
LU1155	282	27.8594	LU	Vehicle	10	901
LU1155	282	27.8594	LU	Vehicle	14	944
LU1155	282	27.8594	LU	Vehicle	17	840
LU1155	282	27.8594	LU	Vehicle	21	827
LU1155	283	27.8594	LU	Vehicle	0	279
LU1155	283	27.8594	LU	Vehicle	3	416
LU1155	283	27.8594	LU	Vehicle	7	759
LU1155	283	27.8594	LU	Vehicle	10	866
LU1155	283	27.8594	LU	Vehicle	14	924
LU1155	283	27.8594	LU	Vehicle	17	1134
LU1155	283	27.8594	LU	Vehicle	21	1364
LU1155	284	27.8594	LU	Vehicle	0	125
LU1155	284	27.8594	LU	Vehicle	3	212
LU1155	284	27.8594	LU	Vehicle	7	371
LU1155	284	27.8594	LU	Vehicle	10	533
LU1155	284	27.8594	LU	Vehicle	14	638
LU1155	284	27.8594	LU	Vehicle	17	823
LU1155	284	27.8594	LU	Vehicle	21	903
LU1155	285	27.8594	LU	Vehicle	0	237
LU1155	285	27.8594	LU	Vehicle	3	438
LU1155	285	27.8594	LU	Vehicle	7	895
LU1155	285	27.8594	LU	Vehicle	10	926
LU1155	285	27.8594	LU	Vehicle	14	1186
LU1155	285	27.8594	LU	Vehicle	17	1295
LU1155	285	27.8594	LU	Vehicle	21	1488
LU1155	286	27.8594	LU	Vehicle	0	134
LU1155	286	27.8594	LU	Vehicle	3	255
LU1155	286	27.8594	LU	Vehicle	7	399
LU1155	286	27.8594	LU	Vehicle	10	428
LU1155	286	27.8594	LU	Vehicle	14	526
LU1155	286	27.8594	LU	Vehicle	17	669
LU1155	286	27.8594	LU	Vehicle	21	759
LU1155	287	27.8594	LU	Vehicle	0	227
LU1155	287	27.8594	LU	Vehicle	3	482
LU1155	287	27.8594	LU	Vehicle	7	815
LU1155	287	27.8594	LU	Vehicle	10	832
LU1155	287	27.8594	LU	Vehicle	14	1042
LU1155	287	27.8594	LU	Vehicle	17	1169
LU1155	287	27.8594	LU	Vehicle	21	1327
LU1155	288	27.8594	LU	Vehicle	0	277
LU1155	288	27.8594	LU	Vehicle	3	650
LU1155	288	27.8594	LU	Vehicle	7	864
LU1155	288	27.8594	LU	Vehicle	10	913
LU1155	288	27.8594	LU	Vehicle	14	779
LU1155	288	27.8594	LU	Vehicle	17	537
LU1155	288	27.8594	LU	Vehicle	21	671
LU1160	289	43.7727	LU	Vehicle	0	149
LU1160	289	43.7727	LU	Vehicle	3	224
LU1160	289	43.7727	LU	Vehicle	7	299
LU1160	289	43.7727	LU	Vehicle	10	413
LU1160	289	43.7727	LU	Vehicle	14	693
LU1160	289	43.7727	LU	Vehicle	17	850
LU1160	289	43.7727	LU	Vehicle	21	1878
LU1160	290	43.7727	LU	Vehicle	0	204
LU1160	290	43.7727	LU	Vehicle	3	335
LU1160	290	43.7727	LU	Vehicle	7	575
LU1160	290	43.7727	LU	Vehicle	10	663
LU1160	290	43.7727	LU	Vehicle	14	742
LU1160	290	43.7727	LU	Vehicle	17	971
LU1160	290	43.7727	LU	Vehicle	21	1299
LU1160	291	43.7727	LU	Vehicle	0	135
LU1160	291	43.7727	LU	Vehicle	3	239
LU1160	291	43.7727	LU	Vehicle	7	459
LU1160	291	43.7727	LU	Vehicle	10	482
LU1160	291	43.7727	LU	Vehicle	14	671
LU1160	291	43.7727	LU	Vehicle	17	964
LU1160	291	43.7727	LU	Vehicle	21	1685
LU1160	292	43.7727	LU	Vehicle	0	223
LU1160	292	43.7727	LU	Vehicle	3	294
LU1160	292	43.7727	LU	Vehicle	7	419
LU1160	292	43.7727	LU	Vehicle	10	651
LU1160	292	43.7727	LU	Vehicle	14	914
LU1160	292	43.7727	LU	Vehicle	17	1141
LU1160	292	43.7727	LU	Vehicle	21	1431
LU1160	293	43.7727	LU	Vehicle	0	123
LU1160	293	43.7727	LU	Vehicle	3	255
LU1160	293	43.7727	LU	Vehicle	7	331
LU1160	293	43.7727	LU	Vehicle	10	440
LU1160	293	43.7727	LU	Vehicle	14	460
LU1160	293	43.7727	LU	Vehicle	17	625
LU1160	293	43.7727	LU	Vehicle	21	854
LU1160	294	43.7727	LU	Vehicle	0	170
LU1160	294	43.7727	LU	Vehicle	3	406
LU1160	294	43.7727	LU	Vehicle	7	446
LU1160	294	43.7727	LU	Vehicle	10	848
LU1160	294	43.7727	LU	Vehicle	14	909
LU1160	294	43.7727	LU	Vehicle	17	1047
LU1160	294	43.7727	LU	Vehicle	21	1289
LU1160	295	43.7727	LU	Vehicle	0	148
LU1160	295	43.7727	LU	Vehicle	3	381
LU1160	295	43.7727	LU	Vehicle	7	436
LU1160	295	43.7727	LU	Vehicle	10	569
LU1160	295	43.7727	LU	Vehicle	14	734
LU1160	295	43.7727	LU	Vehicle	17	1227
LU1160	295	43.7727	LU	Vehicle	21	1189
LU1160	296	43.7727	LU	Vehicle	0	200
LU1160	296	43.7727	LU	Vehicle	3	324
LU1160	296	43.7727	LU	Vehicle	7	582
LU1160	296	43.7727	LU	Vehicle	10	666
LU1160	296	43.7727	LU	Vehicle	14	803
LU1160	296	43.7727	LU	Vehicle	17	1110
LU1160	296	43.7727	LU	Vehicle	21	1569
LU1204	297	33.4985	LU	Vehicle	0	174
LU1204	297	33.4985	LU	Vehicle	3	325
LU1204	297	33.4985	LU	Vehicle	7	743
LU1204	297	33.4985	LU	Vehicle	10	946
LU1204	297	33.4985	LU	Vehicle	14	1046
LU1204	297	33.4985	LU	Vehicle	17	1252
LU1204	297	33.4985	LU	Vehicle	21	1161
LU1204	298	33.4985	LU	Vehicle	0	147
LU1204	298	33.4985	LU	Vehicle	3	341
LU1204	298	33.4985	LU	Vehicle	7	613
LU1204	298	33.4985	LU	Vehicle	10	983
LU1204	298	33.4985	LU	Vehicle	14	1506
LU1204	298	33.4985	LU	Vehicle	17	2435
LU1204	298	33.4985	LU	Vehicle	21	3392
LU1204	299	33.4985	LU	Vehicle	0	148
LU1204	299	33.4985	LU	Vehicle	3	307
LU1204	299	33.4985	LU	Vehicle	7	433
LU1204	299	33.4985	LU	Vehicle	10	693
LU1204	299	33.4985	LU	Vehicle	14	1140
LU1204	299	33.4985	LU	Vehicle	17	1464
LU1204	299	33.4985	LU	Vehicle	21	2038
LU1204	300	33.4985	LU	Vehicle	0	198
LU1204	300	33.4985	LU	Vehicle	3	315
LU1204	300	33.4985	LU	Vehicle	7	608
LU1204	300	33.4985	LU	Vehicle	10	976
LU1204	300	33.4985	LU	Vehicle	14	2089
LU1204	300	33.4985	LU	Vehicle	17	1267
LU1204	300	33.4985	LU	Vehicle	21	675
LU1204	301	33.4985	LU	Vehicle	0	258
LU1204	301	33.4985	LU	Vehicle	3	330
LU1204	301	33.4985	LU	Vehicle	7	812
LU1204	301	33.4985	LU	Vehicle	10	902
LU1204	301	33.4985	LU	Vehicle	14	1193
LU1204	301	33.4985	LU	Vehicle	17	1352
LU1204	302	33.4985	LU	Vehicle	0	185
LU1204	302	33.4985	LU	Vehicle	3	341
LU1204	302	33.4985	LU	Vehicle	7	594
LU1204	302	33.4985	LU	Vehicle	10	1182
LU1204	302	33.4985	LU	Vehicle	14	1945
LU1204	302	33.4985	LU	Vehicle	17	2303
LU1204	302	33.4985	LU	Vehicle	21	808
LU1204	303	33.4985	LU	Vehicle	0	142
LU1204	303	33.4985	LU	Vehicle	3	345
LU1204	303	33.4985	LU	Vehicle	7	800
LU1204	303	33.4985	LU	Vehicle	10	973
LU1204	303	33.4985	LU	Vehicle	14	1791
LU1204	303	33.4985	LU	Vehicle	17	2449
LU1204	303	33.4985	LU	Vehicle	21	2709
LU1204	304	33.4985	LU	Vehicle	0	158
LU1204	304	33.4985	LU	Vehicle	3	238
LU1204	304	33.4985	LU	Vehicle	7	522
LU1204	304	33.4985	LU	Vehicle	10	932
LU1204	304	33.4985	LU	Vehicle	14	1423
LU1204	304	33.4985	LU	Vehicle	17	2009
LU1204	304	33.4985	LU	Vehicle	21	3893
LU1206	305	35.9605	LU	Vehicle	0	141
LU1206	305	35.9605	LU	Vehicle	3	188
LU1206	305	35.9605	LU	Vehicle	7	286
LU1206	305	35.9605	LU	Vehicle	10	429
LU1206	305	35.9605	LU	Vehicle	14	443
LU1206	305	35.9605	LU	Vehicle	17	621
LU1206	305	35.9605	LU	Vehicle	21	865
LU1206	306	35.9605	LU	Vehicle	0	107
LU1206	306	35.9605	LU	Vehicle	3	132
LU1206	306	35.9605	LU	Vehicle	7	234
LU1206	306	35.9605	LU	Vehicle	10	351
LU1206	306	35.9605	LU	Vehicle	14	408
LU1206	306	35.9605	LU	Vehicle	17	617
LU1206	306	35.9605	LU	Vehicle	21	832
LU1206	307	35.9605	LU	Vehicle	0	193
LU1206	307	35.9605	LU	Vehicle	3	282
LU1206	307	35.9605	LU	Vehicle	7	397
LU1206	307	35.9605	LU	Vehicle	10	468
LU1206	307	35.9605	LU	Vehicle	14	678
LU1206	307	35.9605	LU	Vehicle	17	705
LU1206	307	35.9605	LU	Vehicle	21	892
LU1206	308	35.9605	LU	Vehicle	0	189
LU1206	308	35.9605	LU	Vehicle	3	261
LU1206	308	35.9605	LU	Vehicle	7	408
LU1206	308	35.9605	LU	Vehicle	10	508
LU1206	308	35.9605	LU	Vehicle	14	518
LU1206	308	35.9605	LU	Vehicle	17	796
LU1206	308	35.9605	LU	Vehicle	21	890
LU1206	309	35.9605	LU	Vehicle	0	112
LU1206	309	35.9605	LU	Vehicle	3	158
LU1206	309	35.9605	LU	Vehicle	7	222
LU1206	309	35.9605	LU	Vehicle	10	297
LU1206	309	35.9605	LU	Vehicle	14	406
LU1206	309	35.9605	LU	Vehicle	17	507
LU1206	309	35.9605	LU	Vehicle	21	696
LU1206	310	35.9605	LU	Vehicle	0	229
LU1206	310	35.9605	LU	Vehicle	3	266
LU1206	310	35.9605	LU	Vehicle	7	450
LU1206	310	35.9605	LU	Vehicle	10	542
LU1206	310	35.9605	LU	Vehicle	14	668
LU1206	310	35.9605	LU	Vehicle	17	1037
LU1206	310	35.9605	LU	Vehicle	21	1137
LU1215	311	14.4277	LU	Vehicle	0	163
LU1215	311	14.4277	LU	Vehicle	3	198
LU1215	311	14.4277	LU	Vehicle	7	465
LU1215	311	14.4277	LU	Vehicle	10	638
LU1215	311	14.4277	LU	Vehicle	14	829
LU1215	311	14.4277	LU	Vehicle	17	1080
LU1215	311	14.4277	LU	Vehicle	21	1381
LU1215	312	14.4277	LU	Vehicle	0	215
LU1215	312	14.4277	LU	Vehicle	3	323
LU1215	312	14.4277	LU	Vehicle	7	631
LU1215	312	14.4277	LU	Vehicle	10	938
LU1215	312	14.4277	LU	Vehicle	14	1208
LU1215	312	14.4277	LU	Vehicle	17	1336
LU1215	312	14.4277	LU	Vehicle	21	1464
LU1215	313	14.4277	LU	Vehicle	0	173
LU1215	313	14.4277	LU	Vehicle	3	280
LU1215	313	14.4277	LU	Vehicle	7	357
LU1215	313	14.4277	LU	Vehicle	10	612
LU1215	313	14.4277	LU	Vehicle	14	991
LU1215	313	14.4277	LU	Vehicle	17	1602
LU1215	313	14.4277	LU	Vehicle	21	1865
LU1215	314	14.4277	LU	Vehicle	0	195
LU1215	314	14.4277	LU	Vehicle	3	366
LU1215	314	14.4277	LU	Vehicle	7	835
LU1215	314	14.4277	LU	Vehicle	10	1163
LU1215	314	14.4277	LU	Vehicle	14	1683
LU1215	314	14.4277	LU	Vehicle	17	2262
LU1215	314	14.4277	LU	Vehicle	21	3683
LU1215	315	14.4277	LU	Vehicle	0	194
LU1215	315	14.4277	LU	Vehicle	3	224
LU1215	315	14.4277	LU	Vehicle	7	566
LU1215	315	14.4277	LU	Vehicle	10	973
LU1215	315	14.4277	LU	Vehicle	14	1221
LU1215	315	14.4277	LU	Vehicle	17	1836
LU1215	315	14.4277	LU	Vehicle	21	3356
LU1215	316	14.4277	LU	Vehicle	0	107
LU1215	316	14.4277	LU	Vehicle	3	131
LU1215	316	14.4277	LU	Vehicle	7	314
LU1215	316	14.4277	LU	Vehicle	10	629
LU1215	316	14.4277	LU	Vehicle	14	1040
LU1215	316	14.4277	LU	Vehicle	17	1452
LU1215	316	14.4277	LU	Vehicle	21	1810
LU1215	317	14.4277	LU	Vehicle	0	237
LU1215	317	14.4277	LU	Vehicle	3	268
LU1215	317	14.4277	LU	Vehicle	7	427
LU1215	317	14.4277	LU	Vehicle	10	763
LU1215	317	14.4277	LU	Vehicle	14	1107
LU1215	317	14.4277	LU	Vehicle	17	1630
LU1215	317	14.4277	LU	Vehicle	21	2257
LU1215	318	14.4277	LU	Vehicle	0	204
LU1215	318	14.4277	LU	Vehicle	3	329
LU1215	318	14.4277	LU	Vehicle	7	460
LU1215	318	14.4277	LU	Vehicle	10	931
LU1215	318	14.4277	LU	Vehicle	14	1253
LU1215	318	14.4277	LU	Vehicle	17	1544
LU1215	318	14.4277	LU	Vehicle	21	1906
LU1271	319	30.8908	LU	Vehicle	0	253
LU1271	319	30.8908	LU	Vehicle	4	388
LU1271	319	30.8908	LU	Vehicle	7	516
LU1271	319	30.8908	LU	Vehicle	11	953
LU1271	319	30.8908	LU	Vehicle	14	1270
